,path,w,h,k,use8neighbors,structure,read_file_time,convert_time,tiempo_algoritmo,disk_time,var,tiempo total,tiemp_algoritmo,tiempo algoritmo (millisegs),tiempo algoritmo,filename,clusters,iteration,iteracion,imagen
358,0_10_0_0_10_0_gray_clock.txt,141,141,10,0,0,26.0,183446,6383,2.0,6385,189859,6383.0,6381.0,6383,0_10_0_0_10_0_gray_clock.txt,592,3.0,3,reloj
359,0_10_0_0_10_0_gray_clock.txt,141,141,10,0,0,26.0,183446,6383,2.0,6385,189859,6383.0,6381.0,6383,0_10_0_0_10_0_gray_clock.txt,506,3.0,3,reloj
360,0_10_0_0_10_0_gray_mandril.txt,141,141,10,0,0,15.0,190813,6857,3.0,6861,197690,6857.0,6854.0,6857,0_10_0_0_10_0_gray_mandril.txt,1557,3.0,3,mandril
361,0_10_0_0_10_0_gray_mandril.txt,141,141,10,0,0,15.0,190813,6857,3.0,6861,197690,6857.0,6854.0,6857,0_10_0_0_10_0_gray_mandril.txt,1356,3.0,3,mandril
362,0_10_0_0_10_0_gray_tank.txt,141,141,10,0,0,15.0,191396,7335,2.0,7338,198750,7335.0,7333.0,7335,0_10_0_0_10_0_gray_tank.txt,1745,3.0,3,tanque
363,0_10_0_0_10_0_gray_tank.txt,141,141,10,0,0,15.0,191396,7335,2.0,7338,198750,7335.0,7333.0,7335,0_10_0_0_10_0_gray_tank.txt,1551,3.0,3,tanque
364,0_10_2_0_10_2_0_10_2_gray_mandril.txt,141,141,10,0,2,27.0,173972,23,5.0,29,174028,23.0,18.0,23,0_10_2_0_10_2_0_10_2_gray_mandril.txt,1316,4.0,4,mandril
365,0_10_2_0_10_2_0_10_2_gray_mandril.txt,141,141,10,0,2,19.0,187837,25,2.0,28,187885,25.0,23.0,25,0_10_2_0_10_2_0_10_2_gray_mandril.txt,1316,4.0,4,mandril
366,0_10_2_0_10_2_0_10_2_gray_tank.txt,141,141,10,0,2,26.0,174289,22,2.0,25,174340,22.0,20.0,22,0_10_2_0_10_2_0_10_2_gray_tank.txt,1551,4.0,4,tanque
367,0_10_2_0_10_2_0_10_2_gray_tank.txt,141,141,10,0,2,12.0,195121,24,2.0,27,195161,24.0,22.0,24,0_10_2_0_10_2_0_10_2_gray_tank.txt,1551,4.0,4,tanque
368,0_10_2_0_10_2_0_10_2_gray_clock.txt,141,141,10,0,2,11.0,164841,21,2.0,24,164877,21.0,19.0,21,0_10_2_0_10_2_0_10_2_gray_clock.txt,494,4.0,4,reloj
369,0_10_2_0_10_2_0_10_2_gray_clock.txt,141,141,10,0,2,15.0,181501,25,2.0,28,181545,25.0,23.0,25,0_10_2_0_10_2_0_10_2_gray_clock.txt,494,4.0,4,reloj
370,1_10_1_1_10_1_1_10_1_gray_mandril.txt,141,141,10,1,1,12.0,127,36,2.0,39,178,36.0,34.0,36,1_10_1_1_10_1_1_10_1_gray_mandril.txt,3191,4.0,4,mandril
371,1_10_1_1_10_1_1_10_1_gray_mandril.txt,141,141,10,1,1,25.0,170,46,2.0,49,245,46.0,44.0,46,1_10_1_1_10_1_1_10_1_gray_mandril.txt,3191,4.0,4,mandril
372,1_10_1_1_10_1_1_10_1_gray_clock.txt,141,141,10,1,1,13.0,131,38,2.0,41,186,38.0,36.0,38,1_10_1_1_10_1_1_10_1_gray_clock.txt,934,4.0,4,reloj
373,1_10_1_1_10_1_1_10_1_gray_clock.txt,141,141,10,1,1,13.0,147,44,2.0,46,207,44.0,42.0,44,1_10_1_1_10_1_1_10_1_gray_clock.txt,934,4.0,4,reloj
374,1_10_1_1_10_1_1_10_1_gray_tank.txt,141,141,10,1,1,11.0,129,38,3.0,41,182,38.0,35.0,38,1_10_1_1_10_1_1_10_1_gray_tank.txt,3293,4.0,4,tanque
375,1_10_1_1_10_1_1_10_1_gray_tank.txt,141,141,10,1,1,19.0,140,41,3.0,44,204,41.0,38.0,41,1_10_1_1_10_1_1_10_1_gray_tank.txt,3293,4.0,4,tanque
376,0_10_1_0_10_1_0_10_1_gray_mandril.txt,141,141,10,0,1,14.0,175887,22,3.0,26,175927,22.0,19.0,22,0_10_1_0_10_1_0_10_1_gray_mandril.txt,1316,4.0,4,mandril
377,0_10_1_0_10_1_0_10_1_gray_mandril.txt,141,141,10,0,1,12.0,189013,25,2.0,28,189054,25.0,23.0,25,0_10_1_0_10_1_0_10_1_gray_mandril.txt,1316,4.0,4,mandril
378,0_10_1_0_10_1_0_10_1_gray_clock.txt,141,141,10,0,1,14.0,166108,21,2.0,24,166147,21.0,19.0,21,0_10_1_0_10_1_0_10_1_gray_clock.txt,494,4.0,4,reloj
379,0_10_1_0_10_1_0_10_1_gray_clock.txt,141,141,10,0,1,13.0,178530,22,2.0,25,178569,22.0,20.0,22,0_10_1_0_10_1_0_10_1_gray_clock.txt,494,4.0,4,reloj
380,0_10_1_0_10_1_0_10_1_gray_tank.txt,141,141,10,0,1,43.0,173453,22,2.0,25,173522,22.0,20.0,22,0_10_1_0_10_1_0_10_1_gray_tank.txt,1551,4.0,4,tanque
381,0_10_1_0_10_1_0_10_1_gray_tank.txt,141,141,10,0,1,12.0,189217,25,2.0,28,189259,25.0,23.0,25,0_10_1_0_10_1_0_10_1_gray_tank.txt,1551,4.0,4,tanque
382,1_10_0_1_10_0_1_10_0_gray_clock.txt,141,141,10,1,0,48.0,129,10217,2.0,10220,10398,10217.0,10215.0,10217,1_10_0_1_10_0_1_10_0_gray_clock.txt,934,4.0,4,reloj
383,1_10_0_1_10_0_1_10_0_gray_clock.txt,141,141,10,1,0,13.0,146,11031,2.0,11034,11194,11031.0,11029.0,11031,1_10_0_1_10_0_1_10_0_gray_clock.txt,934,4.0,4,reloj
384,1_10_0_1_10_0_1_10_0_gray_mandril.txt,141,141,10,1,0,26.0,127,8843,4.0,8847,9001,8843.0,8839.0,8843,1_10_0_1_10_0_1_10_0_gray_mandril.txt,3191,4.0,4,mandril
385,1_10_0_1_10_0_1_10_0_gray_mandril.txt,141,141,10,1,0,25.0,164,9754,2.0,9757,9947,9754.0,9752.0,9754,1_10_0_1_10_0_1_10_0_gray_mandril.txt,3191,4.0,4,mandril
386,1_10_0_1_10_0_1_10_0_gray_tank.txt,141,141,10,1,0,35.0,128,8842,2.0,8845,9009,8842.0,8840.0,8842,1_10_0_1_10_0_1_10_0_gray_tank.txt,3293,4.0,4,tanque
387,1_10_0_1_10_0_1_10_0_gray_tank.txt,141,141,10,1,0,13.0,144,9817,2.0,9820,9978,9817.0,9815.0,9817,1_10_0_1_10_0_1_10_0_gray_tank.txt,3293,4.0,4,tanque
388,0_10_0_0_10_0_0_10_0_gray_mandril.txt,141,141,10,0,0,24.0,170391,6133,2.0,6136,176553,6133.0,6131.0,6133,0_10_0_0_10_0_0_10_0_gray_mandril.txt,1316,4.0,4,mandril
389,0_10_0_0_10_0_0_10_0_gray_mandril.txt,141,141,10,0,0,12.0,187766,6675,2.0,6678,194456,6675.0,6673.0,6675,0_10_0_0_10_0_0_10_0_gray_mandril.txt,1316,4.0,4,mandril
390,0_10_0_0_10_0_0_10_0_gray_clock.txt,141,141,10,0,0,30.0,162975,5892,4.0,5897,168902,5892.0,5888.0,5892,0_10_0_0_10_0_0_10_0_gray_clock.txt,494,4.0,4,reloj
391,0_10_0_0_10_0_0_10_0_gray_clock.txt,141,141,10,0,0,13.0,179733,6393,2.0,6396,186143,6393.0,6391.0,6393,0_10_0_0_10_0_0_10_0_gray_clock.txt,494,4.0,4,reloj
392,0_10_0_0_10_0_0_10_0_gray_tank.txt,141,141,10,0,0,20.0,172609,6118,2.0,6121,178750,6118.0,6116.0,6118,0_10_0_0_10_0_0_10_0_gray_tank.txt,1551,4.0,4,tanque
393,0_10_0_0_10_0_0_10_0_gray_tank.txt,141,141,10,0,0,12.0,188843,6684,2.0,6687,195543,6684.0,6682.0,6684,0_10_0_0_10_0_0_10_0_gray_tank.txt,1551,4.0,4,tanque
394,1_10_2_1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,22.0,172,39,2.0,42,237,39.0,37.0,39,1_10_2_1_10_2_1_10_2_gray_clock.txt,862,4.0,4,reloj
395,1_10_2_1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,23.0,153,47,2.0,50,227,47.0,45.0,47,1_10_2_1_10_2_1_10_2_gray_mandril.txt,3191,4.0,4,mandril
396,1_10_2_1_10_2_1_10_2_gray_tank.txt,141,141,10,1,2,12.0,138,41,2.0,43,194,41.0,39.0,41,1_10_2_1_10_2_1_10_2_gray_tank.txt,3293,4.0,4,tanque
397,0_10_2_0_10_2_0_10_2_0_10_2_gray_clock.txt,141,141,10,0,2,16.0,176052,35,9.0,45,176113,35.0,26.0,35,0_10_2_0_10_2_0_10_2_0_10_2_gray_clock.txt,490,5.0,5,reloj
398,0_10_2_0_10_2_0_10_2_0_10_2_gray_clock.txt,141,141,10,0,2,22.0,175183,21,2.0,24,175230,21.0,19.0,21,0_10_2_0_10_2_0_10_2_0_10_2_gray_clock.txt,490,5.0,5,reloj
399,0_10_2_0_10_2_0_10_2_0_10_2_gray_tank.txt,141,141,10,0,2,21.0,186687,22,2.0,25,186734,22.0,20.0,22,0_10_2_0_10_2_0_10_2_0_10_2_gray_tank.txt,1548,5.0,5,tanque
400,0_10_2_0_10_2_0_10_2_0_10_2_gray_tank.txt,141,141,10,0,2,12.0,182334,30,6.0,36,182384,30.0,24.0,30,0_10_2_0_10_2_0_10_2_0_10_2_gray_tank.txt,1548,5.0,5,tanque
401,0_10_2_0_10_2_0_10_2_0_10_2_gray_mandril.txt,141,141,10,0,2,27.0,192765,38,4.0,43,192836,38.0,34.0,38,0_10_2_0_10_2_0_10_2_0_10_2_gray_mandril.txt,1303,5.0,5,mandril
402,0_10_2_0_10_2_0_10_2_0_10_2_gray_mandril.txt,141,141,10,0,2,25.0,182498,22,3.0,25,182549,22.0,19.0,22,0_10_2_0_10_2_0_10_2_0_10_2_gray_mandril.txt,1303,5.0,5,mandril
403,1_10_1_1_10_1_1_10_1_1_10_1_gray_tank.txt,141,141,10,1,1,44.0,197,42,4.0,46,288,42.0,38.0,42,1_10_1_1_10_1_1_10_1_1_10_1_gray_tank.txt,3293,5.0,5,tanque
404,1_10_1_1_10_1_1_10_1_1_10_1_gray_tank.txt,141,141,10,1,1,14.0,140,47,2.0,50,206,47.0,45.0,47,1_10_1_1_10_1_1_10_1_1_10_1_gray_tank.txt,3293,5.0,5,tanque
405,1_10_1_1_10_1_1_10_1_1_10_1_gray_clock.txt,141,141,10,1,1,18.0,154,42,4.0,47,220,42.0,38.0,42,1_10_1_1_10_1_1_10_1_1_10_1_gray_clock.txt,934,5.0,5,reloj
406,1_10_1_1_10_1_1_10_1_1_10_1_gray_clock.txt,141,141,10,1,1,12.0,144,39,4.0,44,201,39.0,35.0,39,1_10_1_1_10_1_1_10_1_1_10_1_gray_clock.txt,934,5.0,5,reloj
407,1_10_1_1_10_1_1_10_1_1_10_1_gray_mandril.txt,141,141,10,1,1,13.0,160,44,4.0,49,223,44.0,40.0,44,1_10_1_1_10_1_1_10_1_1_10_1_gray_mandril.txt,3191,5.0,5,mandril
408,1_10_1_1_10_1_1_10_1_1_10_1_gray_mandril.txt,141,141,10,1,1,12.0,156,39,4.0,43,212,39.0,35.0,39,1_10_1_1_10_1_1_10_1_1_10_1_gray_mandril.txt,3191,5.0,5,mandril
409,0_10_1_0_10_1_0_10_1_0_10_1_gray_clock.txt,141,141,10,0,1,13.0,186363,29,6.0,35,186411,29.0,23.0,29,0_10_1_0_10_1_0_10_1_0_10_1_gray_clock.txt,490,5.0,5,reloj
410,0_10_1_0_10_1_0_10_1_0_10_1_gray_clock.txt,141,141,10,0,1,12.0,172937,22,3.0,25,172975,22.0,19.0,22,0_10_1_0_10_1_0_10_1_0_10_1_gray_clock.txt,490,5.0,5,reloj
411,0_10_1_0_10_1_0_10_1_0_10_1_gray_tank.txt,141,141,10,0,1,19.0,197053,27,4.0,32,197106,27.0,23.0,27,0_10_1_0_10_1_0_10_1_0_10_1_gray_tank.txt,1548,5.0,5,tanque
412,0_10_1_0_10_1_0_10_1_0_10_1_gray_tank.txt,141,141,10,0,1,12.0,181916,33,6.0,39,181969,33.0,27.0,33,0_10_1_0_10_1_0_10_1_0_10_1_gray_tank.txt,1548,5.0,5,tanque
413,0_10_1_0_10_1_0_10_1_0_10_1_gray_mandril.txt,141,141,10,0,1,22.0,190996,28,5.0,34,191053,28.0,23.0,28,0_10_1_0_10_1_0_10_1_0_10_1_gray_mandril.txt,1303,5.0,5,mandril
414,0_10_1_0_10_1_0_10_1_0_10_1_gray_mandril.txt,141,141,10,0,1,14.0,180358,26,4.0,30,180403,26.0,22.0,26,0_10_1_0_10_1_0_10_1_0_10_1_gray_mandril.txt,1303,5.0,5,mandril
415,1_10_0_1_10_0_1_10_0_1_10_0_gray_tank.txt,141,141,10,1,0,25.0,197,10096,2.0,10099,10323,10096.0,10094.0,10096,1_10_0_1_10_0_1_10_0_1_10_0_gray_tank.txt,3293,5.0,5,tanque
416,1_10_0_1_10_0_1_10_0_1_10_0_gray_tank.txt,141,141,10,1,0,14.0,144,9736,3.0,9739,9898,9736.0,9733.0,9736,1_10_0_1_10_0_1_10_0_1_10_0_gray_tank.txt,3293,5.0,5,tanque
417,1_10_0_1_10_0_1_10_0_1_10_0_gray_mandril.txt,141,141,10,1,0,15.0,132,9646,2.0,9649,9797,9646.0,9644.0,9646,1_10_0_1_10_0_1_10_0_1_10_0_gray_mandril.txt,3191,5.0,5,mandril
418,1_10_0_1_10_0_1_10_0_1_10_0_gray_mandril.txt,141,141,10,1,0,13.0,136,9781,5.0,9787,9936,9781.0,9776.0,9781,1_10_0_1_10_0_1_10_0_1_10_0_gray_mandril.txt,3191,5.0,5,mandril
419,1_10_0_1_10_0_1_10_0_1_10_0_gray_clock.txt,141,141,10,1,0,95.0,139,10413,4.0,10418,10653,10413.0,10409.0,10413,1_10_0_1_10_0_1_10_0_1_10_0_gray_clock.txt,934,5.0,5,reloj
420,1_10_0_1_10_0_1_10_0_1_10_0_gray_clock.txt,141,141,10,1,0,23.0,159,10718,3.0,10722,10905,10718.0,10715.0,10718,1_10_0_1_10_0_1_10_0_1_10_0_gray_clock.txt,934,5.0,5,reloj
421,0_10_0_0_10_0_0_10_0_0_10_0_gray_mandril.txt,141,141,10,0,0,12.0,182565,6151,2.0,6154,188731,6151.0,6149.0,6151,0_10_0_0_10_0_0_10_0_0_10_0_gray_mandril.txt,1303,5.0,5,mandril
422,0_10_0_0_10_0_0_10_0_0_10_0_gray_mandril.txt,141,141,10,0,0,12.0,179356,6213,3.0,6217,185585,6213.0,6210.0,6213,0_10_0_0_10_0_0_10_0_0_10_0_gray_mandril.txt,1303,5.0,5,mandril
423,0_10_0_0_10_0_0_10_0_0_10_0_gray_tank.txt,141,141,10,0,0,15.0,191943,7924,26.0,7950,199909,7924.0,7898.0,7924,0_10_0_0_10_0_0_10_0_0_10_0_gray_tank.txt,1548,5.0,5,tanque
424,0_10_0_0_10_0_0_10_0_0_10_0_gray_tank.txt,141,141,10,0,0,13.0,174274,6222,3.0,6226,180513,6222.0,6219.0,6222,0_10_0_0_10_0_0_10_0_0_10_0_gray_tank.txt,1548,5.0,5,tanque
425,0_10_0_0_10_0_0_10_0_0_10_0_gray_clock.txt,141,141,10,0,0,34.0,203125,6747,28.0,6775,209934,6747.0,6719.0,6747,0_10_0_0_10_0_0_10_0_0_10_0_gray_clock.txt,490,5.0,5,reloj
426,0_10_0_0_10_0_0_10_0_0_10_0_gray_clock.txt,141,141,10,0,0,12.0,170009,6222,2.0,6225,176247,6222.0,6220.0,6222,0_10_0_0_10_0_0_10_0_0_10_0_gray_clock.txt,490,5.0,5,reloj
427,1_10_2_1_10_2_1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,15.0,190,44,2.0,47,253,44.0,42.0,44,1_10_2_1_10_2_1_10_2_1_10_2_gray_clock.txt,862,5.0,5,reloj
428,1_10_2_1_10_2_1_10_2_1_10_2_gray_clock.txt,141,141,10,1,2,14.0,143,40,5.0,46,205,40.0,35.0,40,1_10_2_1_10_2_1_10_2_1_10_2_gray_clock.txt,862,5.0,5,reloj
429,1_10_2_1_10_2_1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,12.0,151,48,6.0,55,219,48.0,42.0,48,1_10_2_1_10_2_1_10_2_1_10_2_gray_mandril.txt,3191,5.0,5,mandril
430,1_10_2_1_10_2_1_10_2_1_10_2_gray_mandril.txt,141,141,10,1,2,22.0,138,42,2.0,45,205,42.0,40.0,42,1_10_2_1_10_2_1_10_2_1_10_2_gray_mandril.txt,3191,5.0,5,mandril
431,1_10_2_1_10_2_1_10_2_1_10_2_gray_tank.txt,141,141,10,1,2,17.0,156,53,3.0,56,231,53.0,50.0,53,1_10_2_1_10_2_1_10_2_1_10_2_gray_tank.txt,3293,5.0,5,tanque
